montecarlo,364a291e46d83a,"nanihula (36,400) 47.0","世間なめ夫 (32,300) 12.0","桜空sara (20,200) -20.0","NoName (11,100) -39.0"
montecarlo,364a2be2b8ff72,"NoName (31,000) 40.0","toryu258 (27,500) 8.0","mktr (20,800) -19.0","幼龍神 (20,700) -29.0"
montecarlo,364a2ca4de9be8,"とみちゃん (38,600) 48.0","CRG (26,800) 7.0","たこりぬす (23,100) -17.0","NoName (11,500) -38.0"
montecarlo,364a2d8bbce1a8,"AlphaZ (38,000) 48.0","APPLEGUN (36,900) 17.0","NoName (21,100) -19.0","fakesta (4,000) -46.0"
montecarlo,364a2e40c393a0,"LLSS (35,000) 45.0","NoName (29,000) 9.0","エルグＶ６ (19,800) -20.0","かしかし (16,200) -34.0"
montecarlo,364a2ffc63fd92,"のらちゃん (33,000) 43.0","塀内久雄 (26,500) 7.0","NoName (26,300) -14.0","アローグ (14,200) -36.0"
shantenMCS,364a30dbe92a64,"NoName (41,600) 52.0","わんわんぼうや (36,000) 16.0","タカミゴン (23,000) -17.0",ふぇるめーる (-600) -51.0
montecarlo,364a30795e2a02,"かあこ2 (36,100) 46.0","majanID2 (28,000) 8.0","NoName (18,700) -21.0","KTSK (17,200) -33.0"
shantenMCS,364a30dfe93118,"NoName (34,800) 45.0","蝉将軍 (27,800) 8.0","ろんり～ (27,100) -13.0","BigFoot2 (10,300) -40.0"
montecarlo,364a30e69aaf98,"みぞれ鍋 (37,700) 48.0","慶治 (35,400) 15.0","kabo (15,000) -25.0","NoName (11,900) -38.0"
montecarlo,364a30d50b729c,"キャメロン (47,800) 59.0","AJMclean (47,400) 27.0","NoName (12,400) -28.0","きくあす (-7,600) -58.0"
montecarlo,364a32338773e2,"沢清輝 (40,900) 51.0","Arichan. (25,000) 5.0","NoName (17,200) -23.0","他化大自在天 (16,900) -33.0"
montecarlo,364a32cecc92f6,"みやか (34,000) 43.0","神域 (30,000) 10.0","こんえる (21,500) -18.0","NoName (14,500) -35.0"
shantenMCS,364a310e0784c8,"lxlucky (49,500) 60.0","deendeen (38,800) 19.0","NoName (16,400) -24.0","よおざん (-4,700) -55.0"
montecarlo,364a33b16afe98,"万雷 (41,700) 52.0","hige2 (27,200) 7.0","タカミゴン (25,000) -15.0","NoName (6,100) -44.0"
shantenMCS,364a33c648e8cc,"ccd (44,100) 54.0","ShouZou (32,900) 13.0","flcl (15,600) -24.0","NoName (7,400) -43.0"
shantenMCS,364a351cb3aaf4,"TKHR4A (41,900) 51.0","ひなッピ (28,500) 9.0","よーも２－ (19,600) -20.0","NoName (10,000) -40.0"
montecarlo,364a33df184eec,"こがん２ (45,900) 55.0","NoName (21,900) 2.0","せい (16,700) -23.0","高峰 (15,500) -34.0"
shantenMCS,364a356491e2da,"はるki (49,000) 59.0","NoName (27,000) 7.0","らいなす (26,900) -13.0","roll9911 (-2,900) -53.0"
montecarlo,364a33d29c2faa,"sui766 (53,500) 64.0","もふもふもふもふ (22,200) 2.0","NoName (14,100) -26.0","ts1998 (10,200) -40.0"
montecarlo,364a33eabb95d8,"kumapooh (35,600) 45.0","Akirin (27,600) 8.0","NoName (19,000) -21.0","jinjin62 (17,800) -32.0"
shantenMCS,364a352f487e4a,"DJ_Tec (33,300) 44.0","NoName (25,300) 5.0","Break (21,100) -19.0","しろ (20,300) -30.0"
